word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
家电电子卖场,-0.35058093,-0.11659601,-0.45904234,0.25089964,-0.18770161,0.35543135,0.23601964,-0.13069195,0.16048267,-0.4397331,-0.22405468,-0.020730296,0.2775065,-0.105823904,-0.34616187,-0.30579,0.33566296,-0.47653818,-0.35390002,0.34248558,-0.2852503,-0.43073934,-0.09822038,-0.2324476,0.4940786,0.3089324,-0.33484405,0.1990436,0.3314386,0.40195882,0.24469702,0.49957985,0.1557357,-0.010631286,-0.29661256,-0.42745447,-0.27483344,0.15545398,0.2274723,-0.26374784,0.349532,0.29377538,0.04704039,0.15570955,0.5474513,0.03939599,0.27971518,-0.4285522,0.28121752,-0.38610572,-0.2980976,0.41377112,0.37031007,-0.520926,0.40819657,-0.43354148,0.07969876,0.325571,-0.3347286,-0.15106729,-0.29637134,0.05249921,0.39953747,-0.033575013,0.107732266,-0.38528043,-0.26579463,0.2391485,0.301749,-0.48004586
中介机构,-0.55658376,-0.27785286,-0.3727587,0.36648726,0.17749962,0.34638536,0.3181346,-0.25113553,0.16322339,-0.34524566,-0.41848868,-0.19091523,0.26904073,-0.16448757,-0.36220837,-0.4095649,0.26626712,-0.49987954,-0.29382575,0.32584375,-0.26434976,-0.37379223,-0.06566355,-0.27642137,0.36703598,0.28412366,-0.34223396,0.32253048,0.26441815,0.3109939,0.4169277,0.35035968,0.3725887,-0.3107882,-0.32139567,-0.36319703,-0.43631807,0.39571542,0.49673128,-0.28455645,0.3736651,-0.00593286,-0.23830748,0.33591205,0.42249584,0.23270752,0.10727653,-0.32485473,0.41893172,-0.26430804,-0.21665838,0.5354135,0.12442895,-0.30765492,0.34685963,-0.25213796,-0.34373716,0.47611746,-0.31383133,-0.28304845,-0.33308312,0.27614602,0.3526731,-0.40431523,0.14219943,-0.18189153,-0.290984,0.28315097,0.20615108,-0.25663942
培训机构,-0.29174703,-0.38949865,-0.40303344,0.35065275,-0.30405527,0.36958587,0.34145617,0.097370446,0.30892152,-0.31590372,-0.30235875,-0.10580388,0.4515079,-0.3065551,-0.46915674,-0.43924665,0.44966823,-0.40670136,-0.2090736,0.010618506,-0.2680389,-0.13973078,-0.10806699,-0.30424166,0.40980744,0.31394768,-0.35365647,0.2827166,0.2707942,0.32914895,0.24511427,-0.19910997,0.38105208,-0.13259071,-0.33680734,-0.4436587,-0.11389985,0.34906667,0.14563388,-0.156798,0.32137185,0.34465155,-0.19413164,0.37426084,0.3446854,0.55916536,0.024886983,-0.25706965,0.31132412,-0.2201111,-0.39363894,0.36945134,0.14427805,-0.20662624,0.39643514,-0.13869466,-0.13777143,0.54059744,-0.26254636,-0.38483167,-0.15220799,0.3424746,0.30218774,-0.3565051,0.4750027,-0.3161043,-0.31903106,0.15722975,0.48957717,-0.20074023
糕饼店,-0.5823721,0.01857401,-0.24083659,0.22182608,-0.15314412,0.33128196,0.33425498,0.29015297,0.19908807,-0.5002841,-0.39651543,-0.16536075,0.29606634,-0.08016455,-0.23957458,-0.2905179,0.16391432,-0.35599643,-0.24772981,0.38952193,-0.37789565,-0.40295553,-0.14724904,-0.11421749,0.10096152,0.36782587,-0.34520465,0.18776917,0.15162398,0.25368565,0.39276844,-0.008976677,0.20708,-0.08153373,-0.32636943,-0.18711017,-0.45834953,0.3851906,0.26939288,-0.30452973,0.38127762,-0.05262696,-0.09043461,0.124683626,0.38583803,0.07690783,0.14621612,-0.1548119,0.3427182,-0.27467892,-0.17920929,0.41646117,0.14485869,-0.2754112,0.15532131,-0.21785271,-0.21236064,0.22820884,-0.24327016,-0.45462734,-0.23308167,0.12280179,0.3100531,-0.2707301,0.186052,-0.2344248,-0.41156277,0.26016602,0.2843114,-0.3098019
摄影冲印店,-0.5050513,-0.1742436,-0.24460971,0.31823957,-0.05209937,0.22957262,0.36670303,0.10004717,0.31437936,-0.33529225,-0.31517512,-0.02100927,0.41927505,-0.06685132,-0.070585795,-0.22925925,0.17024297,-0.38747895,-0.21070093,0.09502938,-0.10075385,-0.27943558,-0.113427505,-0.22215575,0.36661088,0.21116939,-0.28830814,0.26000008,0.22616214,0.29261202,0.24850741,0.22649267,0.13200387,-0.31456077,-0.23882666,-0.26708955,-0.1348704,0.29095218,0.32779178,-0.11007267,0.41513848,0.14553294,-0.24931613,0.22141838,0.2307764,0.42762333,0.28463453,-0.27271074,0.2502818,-0.3485422,-0.22523764,0.25728354,0.23161042,-0.25298065,0.29338184,-0.16239941,-0.23669429,0.2736454,-0.20278999,-0.26928067,-0.16318685,0.3256253,0.2062924,-0.1617521,0.15913983,-0.23909205,-0.4071929,0.33311707,0.16426215,-0.388502
驾校,-0.033558905,0.06394673,-0.2515869,0.1740001,-0.012963414,0.08265431,0.015463989,-0.50692993,-0.16451481,-0.22496541,0.0260315,-0.07907892,0.0066853203,0.22240847,-0.40839326,-0.12887284,0.11678453,-0.1383484,-0.18563104,0.11686808,-0.25679258,0.008152077,-0.065825686,0.14194804,0.25912762,0.056243822,-0.3234734,-0.018619927,0.1481114,0.18721412,0.3640216,0.5460488,0.17790759,0.038488895,0.027072698,-0.2507683,-0.29051942,0.20707816,0.29040402,-0.050934352,-0.025804108,0.25812083,-0.2798099,0.044604905,0.16547282,0.030046456,0.057603605,-0.020971194,0.060622104,0.024839148,-0.10913585,-0.06149277,0.11551416,-0.18273298,0.027796865,-0.23260814,-0.096144035,0.10836503,-0.042027485,-0.25235808,-0.35097662,0.1815781,0.22125363,-0.19581869,0.048842825,-0.22494368,-0.014908391,0.3573954,-0.03630168,-0.13561651
社会团体,-0.0035986006,-0.2071507,-0.4524296,0.46191126,0.4966395,0.23050758,0.10963556,-0.39423588,0.41637468,0.047185384,-0.49989033,-0.13020505,0.28360927,-0.48731652,-0.4381559,-0.11486228,0.409083,-0.29693657,-0.27555487,0.2347,-0.3048889,-0.20400542,-0.19083643,-0.66959316,0.38479775,0.3039124,-0.3612895,0.2946582,0.48339403,0.3765232,0.20640478,-0.13637328,0.35586986,-0.75223583,-0.43549788,-0.23087823,0.14993134,0.28612286,0.33586636,-0.3276993,0.093418926,0.06910158,-0.052338496,0.44597733,0.09460008,0.5621859,0.02947481,0.037341617,0.28525987,-0.17811118,-0.41520444,0.10964539,0.01563938,-0.1821073,0.095871106,-0.19350713,-0.07315201,0.4049207,-0.27967772,-0.22284001,-0.28684,0.21651182,0.35403955,-0.18310004,0.5741725,-0.13274783,-0.39908946,0.2981491,0.2327322,-0.054088917
休闲餐饮场所,-0.43560702,-0.06466431,-0.09104149,0.31239432,-0.32523745,0.11617914,0.19591863,0.53686285,0.027476817,-0.31080106,-0.29453868,-0.19906989,0.24580112,-0.19201508,0.06190916,-0.27995747,0.046608504,-0.18154383,-0.18836662,0.20476459,-0.24113353,-0.22101544,-0.11779915,0.18033862,0.0020638825,0.44002455,-0.35670772,0.26055592,0.14660835,0.19870153,0.25699073,-0.14992167,0.11404957,0.048605643,-0.0610561,-0.0973359,-0.19267547,0.20235938,0.15285484,-0.18423687,0.202341,0.19004238,-0.042118635,0.16218454,0.20075968,0.18615231,0.2644852,-0.39319423,0.12140505,-0.07635091,-0.05460629,0.20861496,0.010775667,-0.21952459,0.1713205,-0.24531959,-0.03466184,0.14407271,0.055001132,-0.15068197,-0.25820494,0.042876363,0.14848636,-0.17227072,0.14544916,-0.16474849,-0.25200677,0.18726583,0.18085453,-0.21652645
咖啡厅,-0.37971348,-0.31968626,-0.20922002,0.43783462,-0.23327598,0.2807294,0.36841527,0.510401,0.19000806,-0.3206128,-0.41789442,-0.34967002,0.48162228,-0.28626052,-0.051804546,-0.37160575,0.24478826,-0.19223952,-0.28790182,0.06914444,-0.3031628,-0.17329617,-0.1938717,-0.06629132,0.08219044,0.39810354,-0.21507782,0.4258368,0.17347029,0.38968736,0.12370993,-0.3091434,0.2664938,-0.14285114,-0.18362778,-0.09460604,-0.16716965,0.38227955,0.18644382,-0.1855302,0.2202233,0.3496882,-0.3354709,0.29687923,0.27977094,0.1678903,0.19839023,-0.26505512,0.20678453,-0.2821392,-0.22354977,0.2483643,0.13154052,-0.34996498,0.4190082,-0.23694274,-0.2107743,0.04005302,-0.07625231,-0.37658137,-0.37996328,0.117383204,0.24510983,-0.30481732,0.35873622,-0.24071647,-0.4117071,0.27430153,0.35972247,-0.3223245
花鸟鱼虫市场,-0.55603456,-0.013205752,-0.41774744,0.21038401,0.13330057,0.20567022,0.059066188,-0.1566732,0.15189931,-0.33073714,-0.34570462,-0.40545064,0.15987466,-0.23264797,-0.24058276,-0.42465764,-0.054951802,-0.43458,-0.24833953,0.34942776,-0.06726219,-0.30664402,-0.15485337,0.15716799,0.25149754,0.35639715,-0.17501262,0.31674856,0.3136334,0.37697327,0.37528676,0.33839762,0.2921823,-0.24105623,-0.10214551,-0.18768555,-0.16856164,0.31128818,0.32849127,-0.02613958,0.18105388,0.039673787,-0.195694,0.2954351,0.43089187,0.109486654,0.068026826,-0.08099276,0.37529847,-0.41265106,-0.24853507,0.39807826,0.17517415,-0.44835436,0.29909623,-0.30224317,0.0061435876,0.033922292,-0.17057005,-0.25872427,-0.20405993,0.021606915,0.3169096,-0.14548498,0.117558435,-0.08574248,-0.17358938,0.13224852,0.17547101,-0.24984753
电讯营业厅,-0.39475062,-0.18557374,-0.17097262,0.30053875,0.024036303,0.10338639,0.2788608,-0.1287199,0.025181033,-0.3263979,-0.3029187,-0.06863638,0.07916658,0.13838443,-0.24371028,-0.27196,0.14106788,-0.19320148,-0.26414797,0.18136644,-0.09103818,-0.25798124,0.1346867,-0.17297763,0.26601717,0.23204541,-0.19885471,0.2965803,0.14141017,0.16304865,0.08279947,0.27618432,0.12603769,-0.17112483,-0.279984,-0.1696288,-0.16342431,0.14586899,0.33150935,-0.22925727,0.14943054,0.08554238,-0.021262998,0.1863019,0.4374207,0.053749993,0.2822453,-0.37767136,0.16599378,-0.15529035,-0.19051619,0.38008612,0.08472888,-0.38956493,0.21803613,-0.07591381,-0.050914366,0.31984147,-0.22606477,-0.06949435,-0.27725863,-0.018724851,0.22129945,0.025315724,0.09417787,-0.37677827,-0.11985983,0.20970398,0.2607525,-0.3090119
售票处,0.058613792,-0.49179566,-0.26436272,0.20814735,0.04955007,0.0879284,0.19213995,0.32818055,0.42954075,0.103136614,-0.3483449,-0.26634175,0.43638268,-0.20516542,0.03214145,-0.33909196,0.16335848,-0.38827693,-0.3001889,-0.05587507,-0.19963327,-0.21694872,-0.37412226,0.19661915,0.21896106,0.19720295,0.020531014,0.23316497,0.12255841,0.39915806,0.06769623,0.37211013,0.008865536,-0.054257285,-0.20301306,-0.17477201,-0.2615338,0.3956902,0.03168291,-0.34191144,0.38908148,0.22078606,0.21135125,0.33033904,0.20366912,0.20357999,0.35508138,-0.26137018,0.05096637,0.382964,-0.20883021,0.15078852,0.34718543,-0.33905762,0.20577002,0.19176397,0.088909104,0.10398086,-0.03351137,-0.2836926,-0.31091997,0.08497879,0.52869165,0.03484856,0.036161337,-0.09540934,-0.21247853,0.3112629,0.102437735,0.046653606
体育休闲服务场所,-0.2867707,-0.33205432,-0.36019552,0.18524548,-0.08484891,0.2996282,0.26849586,0.18132758,0.33308187,-0.19843099,-0.30281287,-0.0953179,0.38030517,-0.41751742,-0.23736115,-0.3110915,0.2519415,-0.24931876,-0.33228475,-0.032575384,-0.32140267,-0.12240309,-0.110601,-0.20205668,0.19840747,0.4199344,-0.044703327,0.2214282,0.22234237,0.37870312,0.1282311,-0.054615233,0.20274219,-0.23566051,-0.26818755,-0.10133086,-0.2598977,0.2645385,0.09468657,-0.02638596,0.34229875,0.24312988,-0.31209433,0.45477736,0.2970397,0.29683417,0.3742192,-0.3414024,0.40398297,-0.31121296,-0.45890164,0.31929725,0.23413095,-0.25893617,0.42557532,-0.16017503,-0.17734179,0.21157539,-0.28811902,-0.31036514,-0.29239038,0.35782522,0.23562837,-0.29323664,0.332573,-0.3470171,-0.220097,0.18272194,0.06326912,-0.29759347
外国餐厅,-0.37492418,-0.23778781,-0.3399883,0.27364463,-0.3605305,0.26074108,0.2936082,0.649009,0.15554002,-0.3525437,-0.3741544,-0.30655563,0.44582793,-0.29309732,-0.026129708,-0.4541132,0.27506185,-0.3526351,-0.35766762,0.081763834,-0.43601924,-0.2688466,-0.1973717,-0.11605201,0.0560588,0.54492426,-0.4316346,0.39647394,0.25191033,0.47758505,0.21881106,-0.32304412,0.20729996,0.0002786033,-0.29069588,-0.06631215,-0.29056555,0.41257116,0.21383886,-0.38548326,0.21473719,0.23145005,-0.17251454,0.201617,0.38346544,0.117762655,0.33315334,-0.46181682,0.2340373,-0.22646698,-0.23757574,0.41732994,0.2900206,-0.43043983,0.3259672,-0.33071864,-0.10386038,0.15340747,-0.13258834,-0.30262142,-0.3329174,0.072413564,0.23977032,-0.34904626,0.3040486,-0.38285735,-0.4379841,0.18543337,0.44511664,-0.22536862
文化用品店,-0.34058303,0.039310038,-0.21035999,0.20009609,0.0033709556,0.13696262,-0.031769913,-0.29679888,0.17520255,-0.24667898,-0.39356613,-0.08574454,0.022739852,-0.07691771,-0.094260514,-0.4192599,0.23044954,-0.41352892,-0.13417126,0.30071303,-0.29564184,-0.41544437,-0.10578589,-0.10618384,0.01722762,0.28515846,-0.44946432,0.19985653,0.12891443,0.26846564,0.28978902,0.32237184,0.40258396,-0.36848024,-0.30950952,-0.2902518,-0.37148294,0.12398001,0.10676573,-0.37374094,0.35214388,-0.11077884,0.06654774,0.25835222,0.29015982,-0.05480618,-0.18605994,-0.24767174,0.31880862,-0.4766212,0.018648125,0.21214336,-0.06991259,-0.14739619,0.39591175,-0.32010022,0.1056738,0.17735173,-0.3300518,-0.35633326,-0.10679094,0.21603727,0.33909714,-0.1798856,0.03752275,-0.05323521,-0.19891909,0.33030033,0.25378978,-0.4453203
茶艺馆,-0.2965364,-0.16572082,-0.23800491,0.30289286,0.14002706,0.19226778,0.2745067,0.17698012,0.22171345,-0.12579958,-0.3892135,-0.00527725,0.25766522,-0.27757263,-0.099473305,-0.26615334,0.14247005,-0.3259564,0.00013460778,0.22886951,-0.18161571,-0.19162887,-0.14451683,-0.0451232,0.18333024,0.2388548,-0.25738722,0.25807166,0.3177396,0.24999051,0.18442075,0.12194186,0.011955617,-0.043271903,-0.30192083,-0.33248016,-0.18325275,0.30376786,0.29605973,-0.12424513,0.26523107,0.005653126,-0.15156601,0.22149348,0.23755369,0.03612543,0.038461592,-0.35190302,0.24606007,-0.11788238,-0.10360618,0.40954274,0.03439324,-0.1824347,0.25659025,-0.20202363,-0.12103975,0.14255464,-0.068662316,-0.33191693,-0.14969543,0.29930773,0.23295465,-0.35604137,0.08556389,-0.2785038,-0.20410463,0.19339237,0.14157116,-0.14662421
丧葬设施,-0.5407429,0.24110252,-0.13590118,0.13547371,0.17557165,0.12523143,-0.19846292,-0.5946806,0.13587473,-0.387601,-0.05011571,-0.13894519,0.21615589,-0.1252014,-0.3971321,-0.25278878,-0.24872315,-0.44531435,-0.0901038,0.65354013,-0.08622186,-0.5325339,-0.14433879,0.12615043,0.4113158,0.084298514,-0.070541926,0.16578278,0.2881462,0.09462187,0.2367698,0.340196,0.17547226,-0.18286231,0.0108013,-0.4185651,-0.45610327,0.22215202,0.5251672,-0.15621032,0.04310023,-0.23488776,-0.23479576,0.3132237,0.25918633,0.05429457,0.22975808,-0.1083242,0.21336725,-0.21931487,-0.12224193,0.28860128,0.13410076,-0.22483996,0.24772786,-0.24138594,-0.026655737,0.2769607,-0.06838913,-0.22171581,-0.19924144,0.38579702,0.19986936,-0.16688612,0.20766151,-0.1135506,0.06277375,0.15736672,0.04288228,0.09185605
汽车租赁,0.0044997744,-0.35003167,-0.30330667,0.21343464,-0.0688798,0.21325932,0.12043229,-0.14985248,0.17518602,-0.037086323,-0.23324074,-0.36596987,0.052601717,-0.28409818,-0.33373564,-0.3343032,0.13644636,-0.19892895,-0.33711812,-0.0021426268,-0.21870324,-0.015135188,-0.16848218,0.076853484,0.24363412,0.042901073,0.017567929,0.19458216,0.12362003,0.30983412,0.15634456,0.3757814,0.29588303,0.1483611,-0.034348782,-0.2294758,-0.2767671,0.09159064,-0.06192892,0.010532543,0.113937214,0.23258853,-0.31134847,0.22529021,0.20605542,0.1492106,0.24098292,-0.10663049,0.12623817,0.08428153,-0.1411334,0.14962369,0.272286,-0.009142846,0.17042215,-0.25002864,-0.39551193,0.2878981,-0.083993174,-0.07170446,-0.31078506,0.3053189,0.31429863,-0.25049007,-0.17047065,-0.097691864,-0.1600337,0.14630161,0.2187173,-0.04184813
诊所,-0.3493926,-0.22360505,-0.37983096,0.21136007,0.4063624,0.00094476715,0.2374548,-0.279176,0.3564047,0.10883795,-0.27437353,-0.22367501,-0.04694258,-0.32537276,-0.1999792,-0.32766384,0.23491359,-0.255359,-0.23749119,-0.010793441,-0.3234857,-0.28781536,-0.021343557,-0.51985025,0.1448988,0.22568655,-0.15175425,0.13120519,0.11128421,0.30537683,0.13723487,-0.21123272,0.43804055,-0.22185725,-0.23197317,-0.17413835,-0.082377344,0.42268226,0.31558394,-0.019012906,0.17195423,-0.027322467,-0.33611554,0.39910096,0.44330046,0.1372567,0.36080372,-0.12650618,0.1604396,-0.24745592,-0.23382866,0.16513363,-0.06572239,-0.40482074,0.21855786,-0.24741182,-0.14685062,0.30911535,-0.2525707,-0.31786096,-0.23995394,0.089856625,0.1665427,-0.07220154,0.32694542,-0.08490608,-0.2605201,0.18861154,0.21941856,-0.10153862
综合医院,-0.5011524,-0.0014035203,-0.25947148,0.19677633,0.6628604,0.06331105,0.56943715,-0.48115388,0.27865338,0.24387169,-0.3847391,-0.27219123,-0.031245444,-0.4308117,-0.282782,-0.3746171,0.23761427,-0.3759214,-0.47008878,0.08538166,-0.37255228,-0.48419815,-0.050901197,-0.48693848,0.3633675,0.08508354,0.07945375,0.325577,0.3627,0.28105587,0.20928174,-0.474855,0.532552,-0.058494546,0.26312265,-0.22390223,-0.017673653,0.2102226,0.28408116,0.1396202,0.33783656,0.035297293,-0.32521206,0.1667071,0.4509804,0.2565768,0.47649625,0.17383221,0.3607989,-0.18925379,-0.51084834,0.4358493,-0.0042353645,-0.37984267,0.45384407,-0.43173558,-0.09579907,0.25630686,-0.50838107,-0.37121555,-0.25828555,-0.13336004,0.24714945,-0.019052213,0.27597642,-0.18821676,-0.34262812,0.44623917,0.4702193,0.03986458
旅行社,-0.38174915,-0.198836,-0.33270204,0.2982248,-0.29450747,0.093747534,0.07758212,0.1482127,0.33747575,-0.043493528,-0.28559756,-0.26199305,0.33802676,-0.29759002,-0.1218313,-0.41668183,0.36929923,-0.3035468,-0.2378363,-0.13477445,0.05055821,-0.29191697,-0.13608412,0.16881259,0.23660225,0.12779674,-0.19878137,0.13947925,0.056396134,0.21430399,0.10446492,0.31063676,0.2694265,-0.27967942,-0.36732,-0.19081922,0.028076883,0.37727773,0.35661113,-0.32850277,0.36420232,0.3175376,-0.031392895,0.3660689,0.24073672,0.31013155,0.17002618,-0.3565551,0.0645411,0.097694464,-0.15762553,0.046894364,0.10726504,-0.43586576,0.07766716,-0.0074345656,-0.13964078,0.45286828,-0.18817127,-0.23054084,-0.44646043,0.17960389,0.45366627,-0.14446089,0.13128258,-0.20139188,-0.16233896,0.20851858,0.39411545,-0.097593606
汽车配件销售,0.238428,-0.29581004,-0.37803978,0.15659742,0.012207568,0.24695484,0.078658,-0.76194704,-0.07025942,-0.0437068,-0.25763628,-0.28042752,0.1969524,-0.16195108,-0.45664668,-0.3106399,0.27585965,-0.08956915,-0.31126198,-0.014594886,-0.47030458,0.3279317,-0.21704584,-0.07671304,0.35876182,0.26312652,-0.16456994,-0.08618194,0.42533326,0.27772722,0.41969317,0.743482,0.32335687,0.4793026,-0.18236706,-0.3670572,-0.4775672,0.2788758,0.14914899,0.24352553,0.39032114,0.13486734,-0.36177635,0.1315985,0.21377924,0.12410914,0.21854281,-0.22220677,0.07076939,-0.47291815,-0.110500164,0.2558766,0.37149295,0.0798924,0.14507197,-0.12897131,-0.40612462,0.37344724,-0.05805415,-0.1587785,-0.020637466,0.2949864,0.22319308,-0.16556364,-0.25312924,-0.43564916,-0.15299028,0.3044917,-0.064319424,-0.39277405
二手车交易,0.41122618,-0.24843955,-0.37197354,0.038837112,0.10994695,0.3228606,-0.030379232,-0.1768677,0.017078187,0.059447333,-0.2268724,-0.36480242,0.080155015,-0.2082821,-0.21846351,-0.22028296,0.28532597,-0.18798545,-0.24920553,-0.20717832,0.015068126,0.019986559,-0.1407721,0.079105355,0.29312873,0.16355091,-0.09897257,-0.023672054,0.16534406,0.13883033,0.25770372,0.60357344,0.13557304,0.2540603,-0.17565688,-0.3173703,-0.1155941,0.31370214,0.01591923,0.21475469,0.2604793,0.31660804,-0.21783172,0.10497807,0.0416855,-0.04358638,0.19671452,-0.04113891,0.09340368,-0.15583023,-0.13353902,0.33851865,0.092471376,0.07897318,0.31249118,-0.09014133,-0.42444444,0.099034116,-0.2029491,-0.16833213,-0.12615822,0.23708381,0.19433048,-0.49330065,-0.12130959,-0.21555522,-0.20392737,0.17381775,-0.36004123,-0.116170734
度假疗养场所,-0.26926482,-0.12428852,-0.28785795,0.16190962,0.57529545,0.03714907,0.17712072,-0.42772156,0.18444903,-0.033867553,-0.3307941,-0.27531573,0.14561772,-0.13814874,-0.24127269,-0.36810106,0.062113397,-0.21048996,-0.08829735,0.34905064,-0.14220573,-0.16371994,-0.076742545,-0.34660774,0.36352783,0.21551785,0.16683573,0.16935006,0.29766098,0.1402522,0.26413313,0.10174684,0.19750142,-0.27464682,-0.211918,-0.19603191,-0.15038165,0.3375738,0.36351952,-0.12856112,0.18560761,-0.034238756,-0.32884395,0.31629264,0.08664233,0.13846798,0.17613457,0.09121001,0.14537945,-0.051093493,-0.36006182,0.091838226,0.06821725,0.007969005,0.38626456,-0.15159014,-0.17525913,0.16066661,-0.18009588,-0.3051353,-0.24355155,0.0653762,0.12702027,-0.10011506,0.17274451,-0.16866659,-0.07202418,0.2698535,-0.040226437,-0.15925026
洗车场,0.11408758,-0.06877972,-0.05887031,0.052382465,-0.28152564,0.19237962,-0.014694945,-0.12855643,-0.13306633,-0.20349011,-0.2736439,-0.086029224,0.22574557,-0.0057984134,-0.055055458,-0.21537328,0.011650313,-0.039730955,-0.09810703,0.13224235,-0.092469655,-0.096453205,-0.13977273,0.113282114,0.16494015,0.1911197,-0.13273071,0.006876625,0.33851665,0.17993994,0.12280077,0.24190651,0.1269564,0.20124054,-0.14306363,-0.079698265,-0.24608964,0.15548354,-0.10582213,-0.1219582,0.1337792,0.15531795,0.13294102,-0.026232805,0.18995082,-0.031532153,0.10009279,-0.09875677,0.07320812,-0.018720746,-0.13234124,0.1938462,0.14505455,-0.23301904,0.053021602,0.012804888,-0.22317125,0.043494523,0.17894319,-0.026859883,-0.08123731,0.009643383,0.15961868,-0.13678846,0.009492859,-0.15055573,-0.21489792,0.10534268,-0.03724651,-0.21972618
个人用品/化妆品店,-0.34993672,0.31318602,-0.24216716,0.16955149,-0.5553669,0.45339158,0.12105314,0.6602839,0.13413054,-0.5546972,-0.2048037,-0.031034417,0.29577434,0.015804201,0.21662909,-0.4301122,0.09438376,-0.31982854,-0.28823853,0.2259777,-0.27911776,-0.5334151,-0.11789727,0.019207716,0.18821481,0.33277416,-0.48267668,0.05300287,0.42307803,0.30963963,0.2049442,0.17402837,0.3802675,0.11657053,-0.39676857,-0.3393041,-0.098420545,0.14104342,0.08512069,-0.2935947,0.2007103,0.16444883,0.16350307,0.28196147,0.25696144,-0.1546453,0.172975,-0.2647293,0.2023736,-0.42474198,-0.20132634,0.19203526,0.17215598,-0.522138,0.30274928,-0.5549489,-0.020639535,0.065471455,-0.1083847,-0.252941,-0.100704566,-0.08106892,0.33732748,-0.16589549,0.16481435,-0.3074046,-0.36959192,0.24251607,0.4363259,-0.41419822
公园广场,0.16987735,-0.42575622,-0.18075107,0.21773744,0.42778933,0.22122723,0.22555888,0.33975148,0.31463313,0.045793884,-0.18832242,-0.24829264,0.30946445,-0.31865257,-0.05673419,-0.42028132,-0.004525343,-0.3226636,-0.42280304,-0.0073068403,-0.23765534,-0.2814378,-0.49890888,-0.28264278,0.033962894,0.26259696,0.28403872,0.26454455,0.20816857,0.31942403,0.24618073,0.030657375,0.23122533,-0.2947407,-0.001012132,-0.08960192,-0.28481376,0.38378626,-0.014045145,-0.23686023,0.26020187,0.3158051,0.115291424,0.20712906,0.14829105,0.15093225,0.46242076,0.10699788,0.3934573,0.009775048,-0.3957465,0.21235988,0.52345747,-0.09583314,0.22311887,-0.07524446,0.02951508,-0.1109442,0.043695915,-0.24888659,-0.038267005,-0.2581985,0.47074538,-0.13123658,0.33719385,-0.36059904,-0.24540286,0.4869097,-0.078533724,-0.17894946
专科医院,-0.47589183,-0.10566759,-0.38133842,0.15065458,0.3685766,0.09398327,0.32071352,-0.2996756,0.2737456,0.03361588,-0.20032011,-0.1533977,0.035610255,-0.38697267,-0.27936298,-0.2707886,0.06889092,-0.32242382,-0.22586732,-0.1183976,-0.41256708,-0.49579185,0.06783106,-0.5599572,0.40634874,0.2406784,0.062370695,0.4343528,0.35250556,0.33942264,0.1050008,-0.43391374,0.550344,0.0300857,-0.030986652,-0.2264894,0.032366853,0.27108383,0.42275244,0.059421644,0.24064395,-0.029661857,-0.45579877,0.19865079,0.37499404,0.17443955,0.3767236,-0.06782366,0.25434604,-0.27987698,-0.3850186,0.33712584,-0.20291896,-0.43908876,0.28538767,-0.26823762,-0.286526,0.21364886,-0.2444762,-0.44805408,-0.32507187,-0.044812102,0.2082375,-0.38213646,0.3830142,-0.010944938,-0.15478617,0.36462325,0.47663376,-0.22509807
财务公司,0.42244053,-0.16187374,-0.22937496,0.0008174926,-0.06083651,-0.016406221,-0.21420059,-0.021278828,0.14970721,0.04600888,0.047359757,-0.04485817,0.016979633,-0.100887656,-0.0780206,0.019213699,-0.007852979,-0.1093193,-0.15366612,-0.25476477,0.07716849,-0.10326035,0.07850024,0.028877523,-0.018668056,-0.053382047,-0.006006643,0.0050798208,0.090999596,0.1084156,-0.046452582,0.06829489,0.020187765,-0.12413515,-0.09592797,-0.053119484,0.0181562,-0.07093973,0.108302675,-0.16151406,-0.020592999,0.03129065,-0.09580366,0.13455474,0.046398558,-0.035082716,-0.06395535,-0.14893605,-0.087552235,0.12817849,-0.15697388,-0.329771,-0.030537624,-0.048444107,0.04553128,0.021828782,0.013683569,0.06452602,0.08121983,-0.041247975,-0.11266305,0.34610802,-0.070296064,-0.056805223,0.08054741,-0.061423436,-0.090377375,0.064129844,-0.093025275,-0.050134428
动物医疗场所,-0.229321,-0.036152996,-0.23067659,0.2409761,0.16910258,0.3601703,-0.036158442,-0.37618378,0.23186684,-0.2247368,-0.3608218,-0.097920686,0.09796548,0.038560383,-0.2452831,-0.23533395,-0.04221177,-0.37464595,-0.070653915,0.3758385,-0.16689306,-0.29313257,0.16792211,0.3044469,0.1559775,0.16932817,-0.12450829,0.25727427,0.32494006,0.06469811,0.24556878,0.050167527,0.11077142,-0.26644662,-0.31553414,-0.44811264,0.1265692,0.31477767,0.29182154,0.09241475,0.2601217,-0.0685247,-0.11783731,0.153559,0.23501787,0.12519924,-0.19552323,-0.27443546,0.33037794,-0.19930176,0.0022070091,0.13157114,-0.11709109,-0.26115865,0.1377545,-0.0807537,-0.17453673,0.40427858,-0.12662728,-0.10512897,-0.04397526,0.19673353,0.11219914,-0.15418072,0.25011098,-0.25057593,-0.09924621,-0.08684486,0.0754318,-0.07735009
